Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,354,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,8010,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,295,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,861,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,7406,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2625,"Fruits, Other",2013,2013,1000 tonnes,3498,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2625,"Fruits, Other",2013,2013,1000 tonnes,812,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2625,"Fruits, Other",2013,2013,1000 tonnes,1631,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2625,"Fruits, Other",2013,2013,1000 tonnes,2678,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2640,Pepper,2013,2013,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2640,Pepper,2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2640,Pepper,2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2641,Pimento,2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2641,Pimento,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2641,Pimento,2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2645,"Spices, Other",2013,2013,1000 tonnes,6,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2645,"Spices, Other",2013,2013,1000 tonnes,8,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2645,"Spices, Other",2013,2013,1000 tonnes,11,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2645,"Spices, Other",2013,2013,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2655,Wine,2013,2013,1000 tonnes,4504,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2655,Wine,2013,2013,1000 tonnes,255,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2655,Wine,2013,2013,1000 tonnes,2142,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2655,Wine,2013,2013,1000 tonnes,2296,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2731,Bovine Meat,2013,2013,1000 tonnes,854,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2731,Bovine Meat,2013,2013,1000 tonnes,467,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2731,Bovine Meat,2013,2013,1000 tonnes,186,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2731,Bovine Meat,2013,2013,1000 tonnes,1135,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,35,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,25,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,58,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2733,Pigmeat,2013,2013,1000 tonnes,1652,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2733,Pigmeat,2013,2013,1000 tonnes,1079,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2733,Pigmeat,2013,2013,1000 tonnes,274,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2733,Pigmeat,2013,2013,1000 tonnes,2457,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2734,Poultry Meat,2013,2013,1000 tonnes,1229,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2734,Poultry Meat,2013,2013,1000 tonnes,87,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2734,Poultry Meat,2013,2013,1000 tonnes,165,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2734,Poultry Meat,2013,2013,1000 tonnes,1151,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2740,"Butter, Ghee",2013,2013,1000 tonnes,98,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2740,"Butter, Ghee",2013,2013,1000 tonnes,57,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2740,"Butter, Ghee",2013,2013,1000 tonnes,10,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2740,"Butter, Ghee",2013,2013,1000 tonnes,173,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2743,Cream,2013,2013,1000 tonnes,118,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2743,Cream,2013,2013,1000 tonnes,79,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2743,Cream,2013,2013,1000 tonnes,17,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2743,Cream,2013,2013,1000 tonnes,180,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2744,Eggs,2013,2013,1000 tonnes,775,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2744,Eggs,2013,2013,1000 tonnes,111,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2744,Eggs,2013,2013,1000 tonnes,29,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2744,Eggs,2013,2013,1000 tonnes,858,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,11004,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,7695,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,2781,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,15918,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2761,Freshwater Fish,2013,2013,1000 tonnes,43,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2761,Freshwater Fish,2013,2013,1000 tonnes,164,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2761,Freshwater Fish,2013,2013,1000 tonnes,19,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2761,Freshwater Fish,2013,2013,1000 tonnes,187,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2762,Demersal Fish,2013,2013,1000 tonnes,54,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2762,Demersal Fish,2013,2013,1000 tonnes,385,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2762,Demersal Fish,2013,2013,1000 tonnes,11,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2762,Demersal Fish,2013,2013,1000 tonnes,428,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2763,Pelagic Fish,2013,2013,1000 tonnes,68,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2763,Pelagic Fish,2013,2013,1000 tonnes,497,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2763,Pelagic Fish,2013,2013,1000 tonnes,81,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2763,Pelagic Fish,2013,2013,1000 tonnes,492,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5511,Production,2765,Crustaceans,2013,2013,1000 tonnes,20,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5611,Import Quantity,2765,Crustaceans,2013,2013,1000 tonnes,104,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5911,Export Quantity,2765,Crustaceans,2013,2013,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,106,Italy,5301,Domestic supply quantity,2765,Crustaceans,2013,2013,1000 tonnes,120,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2511,Wheat and products,2013,2013,1000 tonnes,217,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2511,Wheat and products,2013,2013,1000 tonnes,18,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2511,Wheat and products,2013,2013,1000 tonnes,201,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5511,Production,2805,Rice (Milled Equivalent),2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2805,Rice (Milled Equivalent),2013,2013,1000 tonnes,79,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2805,Rice (Milled Equivalent),2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2805,Rice (Milled Equivalent),2013,2013,1000 tonnes,78,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5511,Production,2514,Maize and products,2013,2013,1000 tonnes,3,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2514,Maize and products,2013,2013,1000 tonnes,184,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2514,Maize and products,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2514,Maize and products,2013,2013,1000 tonnes,186,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2520,"Cereals, Other",2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2520,"Cereals, Other",2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2520,"Cereals, Other",2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5511,Production,2531,Potatoes and products,2013,2013,1000 tonnes,17,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2531,Potatoes and products,2013,2013,1000 tonnes,19,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2531,Potatoes and products,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2531,Potatoes and products,2013,2013,1000 tonnes,36,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5511,Production,2534,"Roots, Other",2013,2013,1000 tonnes,25,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2534,"Roots, Other",2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2534,"Roots, Other",2013,2013,1000 tonnes,50,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2534,"Roots, Other",2013,2013,1000 tonnes,-24,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5511,Production,2745,Honey,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2745,Honey,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2745,Honey,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5511,Production,2546,Beans,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2546,Beans,2013,2013,1000 tonnes,6,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2546,Beans,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2546,Beans,2013,2013,1000 tonnes,6,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5511,Production,2549,"Pulses, Other and products",2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2549,"Pulses, Other and products",2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2549,"Pulses, Other and products",2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2549,"Pulses, Other and products",2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2551,Nuts and products,2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2551,Nuts and products,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2551,Nuts and products,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2555,Soyabeans,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2555,Soyabeans,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2555,Soyabeans,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5511,Production,2560,Coconuts - Incl Copra,2013,2013,1000 tonnes,310,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2560,Coconuts - Incl Copra,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2560,Coconuts - Incl Copra,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2560,Coconuts - Incl Copra,2013,2013,1000 tonnes,310,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2561,Sesame seed,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2561,Sesame seed,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5511,Production,2578,Coconut Oil,2013,2013,1000 tonnes,11,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2578,Coconut Oil,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2578,Coconut Oil,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2578,Coconut Oil,2013,2013,1000 tonnes,12,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2579,Sesameseed Oil,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2579,Sesameseed Oil,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2580,Olive Oil,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2580,Olive Oil,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2580,Olive Oil,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5511,Production,2601,Tomatoes and products,2013,2013,1000 tonnes,29,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2601,Tomatoes and products,2013,2013,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2601,Tomatoes and products,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2601,Tomatoes and products,2013,2013,1000 tonnes,34,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5511,Production,2602,Onions,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2602,Onions,2013,2013,1000 tonnes,9,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2602,Onions,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2602,Onions,2013,2013,1000 tonnes,9,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5511,Production,2605,"Vegetables, Other",2013,2013,1000 tonnes,257,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2605,"Vegetables, Other",2013,2013,1000 tonnes,11,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2605,"Vegetables, Other",2013,2013,1000 tonnes,3,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2605,"Vegetables, Other",2013,2013,1000 tonnes,266,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5511,Production,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,27,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,27,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5511,Production,2625,"Fruits, Other",2013,2013,1000 tonnes,48,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5611,Import Quantity,2625,"Fruits, Other",2013,2013,1000 tonnes,29,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5911,Export Quantity,2625,"Fruits, Other",2013,2013,1000 tonnes,24,S,Standardized data
FBS,Food Balance Sheets,109,Jamaica,5301,Domestic supply quantity,2625,"Fruits, Other",2013,2013,1000 tonnes,53,S,Standardized data
